Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
dad,SA,Xbox One,0,hugh grant,Stepmom,select,title_results,2022-06-24 18:02:48
dad,SA,Xbox One,0,hugh grant,28 Days,play,title_results,2022-06-24 18:02:15
dad,SA,Xbox One,0,hugh grant,28 Days,select,title_results,2022-06-24 18:02:13
dad,SA,Xbox One,0,hugh grant,Stepmom,play,title_results,2022-06-24 18:01:29
dad,SA,Xbox One,0,hugh grant,Stepmom,select,title_results,2022-06-24 18:01:25
dad,SA,Xbox One,0,hugh grant,,play,title_results,2022-06-24 17:53:17
dad,SA,Xbox One,0,hugh grant,,select,title_results,2022-06-24 17:53:14
dad,SA,Xbox One,0,,Tower Heist,play,suggestion_results,2022-06-02 16:58:57
dad,SA,Xbox One,0,,Tower Heist,select,suggestion_results,2022-06-02 16:58:54
dad,SA,Xbox One,0,,,select,suggestion_results,2022-06-02 16:57:31
dad,SA,Xbox One,0,ad,50 First Dates,play,suggestion_results,2022-05-19 16:27:18
dad,SA,Xbox One,0,ad,50 First Dates,select,suggestion_results,2022-05-19 16:27:15
dad,SA,Xbox One,0,ad,,select,suggestion_results,2022-05-19 16:27:02
dad,SA,Xbox One,0,we,West Side Story,select,suggestion_results,2022-05-19 16:23:35
dad,SA,Xbox One,0,k,King Richard,select,suggestion_results,2022-04-01 15:59:37
dad,SA,Xbox One,0,,Focus,play,suggestion_results,2022-03-25 17:53:48
dad,SA,Xbox One,0,,Focus,select,suggestion_results,2022-03-25 17:53:45
dad,SA,Xbox One,0,,,play,suggestion_results,2022-03-25 17:53:02
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:52:59
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:52:57
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:52:48
dad,SA,Xbox One,0,,Black Crab,play,prequery_results,2022-03-25 17:51:26
dad,SA,Xbox One,0,,Black Crab,select,prequery_results,2022-03-25 17:51:23
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:50:50
dad,SA,Xbox One,0,,First Daughter,play,suggestion_results,2022-03-25 17:50:07
dad,SA,Xbox One,0,,First Daughter,select,suggestion_results,2022-03-25 17:50:04
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:48:47
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:46:57
dad,SA,Xbox One,0,,,play,suggestion_results,2022-03-25 17:45:52
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:45:50
dad,SA,Xbox One,0,,Can You Keep a Secret?,play,suggestion_results,2022-03-25 17:45:17
dad,SA,Xbox One,0,,Can You Keep a Secret?,select,suggestion_results,2022-03-25 17:45:15
dad,SA,Xbox One,0,,,select,suggestion_results,2022-03-25 17:44:53
dad,SA,Xbox One,0,qu,Bohemian Rhapsody,play,title_results,2022-03-04 18:00:00
dad,SA,Xbox One,0,qu,Bohemian Rhapsody,play,title_results,2022-03-04 16:46:07
dad,SA,Xbox One,0,qu,Bohemian Rhapsody,select,title_results,2022-03-04 16:46:04
dad,SA,Xbox One,0,spy,,play,title_results,2021-12-03 16:47:34
dad,SA,Xbox One,0,spy,,select,title_results,2021-12-03 16:47:31
dad,SA,Xbox One,0,shang,Shang-Chi and the Legend of the Ten Rings,select,suggestion_results,2021-11-18 17:53:55
dad,SA,Xbox One,0,shan,Shang-Chi and the Legend of the Ten Rings,select,suggestion_results,2021-11-18 17:53:02
dad,SA,Xbox One,0,shan,Shang-Chi and the Legend of the Ten Rings,select,suggestion_results,2021-11-18 17:52:29
